video_id,thumbnail_text,note
5xqUVS0HMZw,「貧乏人は帰れ」金融エリートのパーティで侮辱された警備員のおじいさん だが翌日、銀行で「全額解約を」金額を見た行員が凍りついたー,gemini_ocr
5xqmoXUc540,「田舎者は不要」全員に罵倒された就活生 直後「父...いや、会長に電話しますね」,gemini_ocr
5znTLPRrqKM,「格安の宴会予約でしょ？」高級ホテルで冷遇された老夫婦 その10分後、支配人が凍りついた理由とはーー,gemini_ocr
64N51VQfGRU,高級寿司で「義母さんの予約忘れてた笑」 私が黙って帰った翌日、店主である私が命令 『出入り禁止』になった嫁はその後、地獄を見る,gemini_ocr
6EcjlN8_qNE,還暦祝いをすっぽかし、旅行に行った息子 「3時間待ったわ」私は留守中に家を売却 帰宅した彼らは、売却された家を見て絶望した,gemini_ocr
6HK3dYZ3LaM,「やれるもんならw」高級料亭でバカにされた65歳 翌朝、1兆247億円を出金し銀行は大混乱に,gemini_ocr
6IdkMCslwQE,「クビになっちゃった」不当解雇された契約社員 仲良しの清掃員おじさんが本気出した結果,gemini_ocr
6KBxK0wY-EY,「お財布を忘れてしまって…」 差し押さえ寸前の店主が車いすの少女にお寿司を振舞った結果…,gemini_ocr
6LQflyo7usI,「おばさんが出ていけって…」 祖母に家を追い出され両親の墓前で泣く少女 ヤクザの組長「俺の子になるか？」,gemini_ocr
6RMpmJiQThQ,形見の傘と一万円を渡して助けたら→8年後、傘を持った女社長が現れて,gemini_ocr
6a6sVYzqlDQ,「みかじめ料300万要求されて…」行きつけの料亭へ行くと号泣する美人女将 元組長の男性「その小僧今すぐ呼べるか？」,gemini_ocr
6cFdpcVtB4U,ここを見てください！ 「サインしてはいけません！」皿洗いの貧乏女性が 75億円の罠を見破りアラブ王族の歴史を死守した,gemini_ocr
6ddD49EM1NE,「助けて…！」ヤクザに電話した母 10日後→政治家の元へ黒塗り高級車が集結,gemini_ocr
6f1BVAYqDZE,「パパは魚屋です」授業でゲラゲラ笑われる女子高生 その後、現れた老人の一言に全員が真っ青に…,gemini_ocr
6fcLO0dTp9o,両親を亡くし施設に入れられる少女 ヤクザ叔父が引き取った結果…,gemini_ocr
6gnVg37hE1c,21社連続で不採用の40歳男性→電車で車いすの女性を助けた結果,gemini_ocr
6nZ3uxOfS64,「親が高卒でお受験?w」小学校の受験会場でボスママにバカにされる私「あなたの旦那中卒ですよね?」ボスママ「え?」,gemini_ocr
6olPLsaDvWA,廃業寸前の老舗旅館を営む俺が元弁護士の見知らぬ女性を雇った結果…とんでもない事に,gemini_ocr
6tEV4BYcia0,「足しになるかわかんねけど」極貧ヤクザがホームレスに10000円渡した結果…,gemini_ocr
6wZLTvXmxZ8,"毎日一番風呂に来る無口な老人 ""正体""を知った瞬間 極道30人が震えた",gemini_ocr
6x70iHHoV8g,大雨の夜、財布を拾ってくれたボロ服の少女に あたたかいご飯を振る舞った結果…,gemini_ocr
6y0DMMpq7SM,「顔キモすぎw」 会社の同僚に顔の火傷をバカにされる俺 取引先の美女「私の恩人なの」同僚「え…？！ 」,gemini_ocr
6y4cYR_oezg,「どうせ捨てるものだから」と経営難の弁当屋がホームレスにあげた翌週、100万円分の発注が,gemini_ocr
6ym3m9SQWSQ,ボロ服の同級生と捨て猫にパンをあげたギャル →10年後、誤認逮捕の窮地に黒服の男性が現れて…,gemini_ocr
70awSSr5LDo,人生は七色 閉業寸前のパン屋に現れた10歳の万引き少年 亭主の老婆が警察を呼ばずに事情を聞いた結果,gemini_ocr
70tEuhXLonM,「年越し蕎麦を食べさせていただけませんか」廃業直前の店主がご馳走した結果…,gemini_ocr
72UpLke0mIc,「文句あるなら回収に来いw」祖母の店で50人分ドタキャンしたヤクザ 私「今すぐ逃げて！」ヤクザ「は？」,gemini_ocr
77S--x50U74,「食べ物…探してます…」ゴミ箱を漁るボロボロの兄弟を廃業寸前の民宿店主が引き取った結果…,gemini_ocr
7Ck8pIMIxb4,町工場の老人が戦闘機修理に向かうと米兵は嘲笑した しかし、彼が天才的な技術を披露した瞬間…,gemini_ocr
7Gwokq37Ccg,「中卒ジジイ、英語で喋ってみろw」と東大卒部長 海外VIPへのたった一言で全員が凍りつく,gemini_ocr
7Kq6hDAnA7k,詐欺師「1000万です」 ヤクザの祖父が「おう、来れたら払たるわ」,gemini_ocr
7QMiI5_Xuzo,お婆さんに3000円を渡した貧乏女子高生 翌日、学校の前に黒塗りの高級車が現れ,gemini_ocr
7UEBztje50g,「田舎クサいのよねw」 結婚式で侮辱された新婦5分後 「サプライズ動画はこちらです」全員「え？」,gemini_ocr
7Yebn3xmAL0,社長令嬢にクビを言い渡されたパート社員 彼女が辞めた翌日、会社が一気に崩壊…,gemini_ocr
7_1cqBSztUg,公園にいた家出ギャルに妻を亡くした元教師が牛丼特盛をご馳走したらまさかの結果に…,gemini_ocr
7bfn9ZqeizQ,ヤクザ「会計250万です」ぼったくりバー「家族呼んで払え」5分後、組長の父が登場,gemini_ocr
7bl2PZA8a54,高級フレンチを訪れた財閥会長 浮浪者姿で息子の婚約者を試すと,gemini_ocr
7cVTIXH5Y4w,廃業寸前のおにぎり屋の俺が東大卒元ギャルの同級生を雇ったら、とんでもないことが…,gemini_ocr
7dfkqHX-tHU,生声 「中卒はよそへ行ってw」赤字続きの支社に左遷された中卒社員 ある日、現れた新部長「なぜ実力を隠してる？」,gemini_ocr
7fKTFUFTBvg,「片親育ちのガキごときがw」「全額出金？どうぞ勝手に」見下す新人銀行員「じゃあ5000億引き出します」頭取が猛ダッシュ,gemini_ocr
7g_8ANZWABY,「私に逆らうヤツはこうよ！」夫は九州最大組織の若頭と殴りかかるボスママ 私「それ誰が任命したの?」「え?」,gemini_ocr
7hYTQlfZdX0,「50円でうどんの汁だけください」と頼んだボロボロの女の子 20年後廃業寸前のうどん屋店主と再会、誰も予想しなかった事実が…,gemini_ocr
7lypAg0_-vU,「弁当300個全部キャンセルね」 弁当屋を見下した部長の末路 翌日、500億の契約破棄で土下座,gemini_ocr
7nMmCCwotRY,高級ホテルのオーナーがギャル清掃員の懐中時計を見て「まさか君…あの人の…？」,gemini_ocr
7oL84ZF-5Tc,「100人の新年会キャンセルでw」 老舗の料亭を侮辱した銀行員 翌日「1000億円解約」で人生終了！,gemini_ocr
7ooCEizK_rg,ホームレスの母娘にラーメンをご馳走した貧乏大将 2分後→「お金の代わりなら...」,gemini_ocr
7ry5Htre7Og,一杯のかけ蕎麦を娘だけに食べさせる父親に「余りもんだから」と言ってご馳走した結果...,gemini_ocr
7yzMU7ycaTk,「責任は全部バイトなw」バイトにミスを押し付ける正社員自慢の店長 次の瞬間、オーナーからの着信で人生終了,gemini_ocr
831d7URW4ZU,人生は七色 両親を亡くし遺産を親戚に奪われた4姉妹 ホームレス姿の訳アリ社長が声を掛けた結果…,gemini_ocr
84qzeUuILX0,「ママを助けて…！」足を洗ったヤクザの元に 助けを求めるボロボロの少女 その一言に元若頭が覚悟を決め動き出した,gemini_ocr
85BZT6BXVcM,破水した妊婦を助けた受験生が試験に不合格 絶望していたら→白髪のコートの男性が現れて,gemini_ocr
869AmTeCfyM,「小銭なんか持ってくんないよな」 翌朝、3000億が消えた…,gemini_ocr
89zf9JPWdJY,「ジャマなんだよ、ジジイ」バスで老人を恫喝したチンピラその老人がヤクザの組長と知り絶望,gemini_ocr
8B7sAfjBX6Q,「ママが一生懸命作ったのに…」夏祭りでたこ焼き50パックをドタキャンされた貧乏母娘「全部もらうよ」パトロール中の組長が全て買い取った結果,gemini_ocr
8CTgpV79U0I,「お前んち、ヤクザだっけ？w」「今すぐ呼んでみろよw」同窓会で嘲笑された私 5分後、30台の黒塗り高級車が現れ…,gemini_ocr
8FSE-5GLQZE,ファミレスで困っていた姉妹を助けた3年後、妹が大病を患うが治療費が払えず→3年越しの奇跡が…,gemini_ocr
8GWco0HecKg,「息子にだけ食べさせてください…」 水しか飲まない母親に無償でオムライスを振舞った店主→10年後まさかの展開に,gemini_ocr
8N6ccM5-5KY,老人に新幹線のチケットを譲った女子大生 国内最大手企業の面接に大遅刻した結果...,gemini_ocr
8OJ4PnzjcIE,3日間、食べてません !! 「100円分ください」両親亡くした孤児兄妹の頼みに店主が毎日ご馳走したら…15年後の恩返しに号泣,gemini_ocr
8PZNDYFsocw,10年間「お父さん」と呼べなかった娘 突然、魚屋の父が舞台に上がり…,gemini_ocr
8Q7kztR-rvQ,新婚ツアーでぼったくり..ヤクザ「51万な」嫁が一言「幹部全員呼んでこいや」,gemini_ocr
8QSIyqRiJhc,「ババア消えろw」祖母に熱燗をかけたヤクザ。1分後、600人の黒服に囲まれ..,gemini_ocr
8R3nPoK6c5Y,駅ホームで困っていた学生を助けた定年男性… その後かかってきた一本の電話に家族全員が言葉を失った,gemini_ocr
8Te2qog3bng,「旦那は幹部よ！やり返したら？」イカスミパスタをかぶせられたボロ服の新ママ「では遠慮なく」ボスママ顔面蒼白に…,gemini_ocr
8Wonj14aDa8,11年間育ててくれた社長から突然の解雇通知..葬儀で判明した真実に驚愕,gemini_ocr
8WsCvc3Io-4,引きこもりの少女「日給100円でいいので…」 廃業寸前パン屋が月給15万円で雇った結果…,gemini_ocr
8_EGzDLRgrg,「中卒くん、英語でしゃべってみろよw」 エリート部長に嘲笑された契約社員 海外VIPに話しかけた瞬間全員凍りついた,gemini_ocr
8ax7lBfC-jQ,人生は七色 「船も娘も貰ってくれ!」家ナシ職ナシの俺が流れ着いた港町で漁船を修理した結果…,gemini_ocr
8efDGH0lm9M,「黙ってろ！」結婚式場の厨房で罵倒されたおばあさん だが料理長も手に負えなかったケーキをつくるとーー,gemini_ocr
8fRlMQXH2VM,Ryotei SEIEI,gemini_ocr
8g0aZ2YNlU0,「旦那さん中卒?w」社内パーティーで同僚にバカにされる私 私「もうすぐ現れるから紹介するね」同僚「え？」,gemini_ocr
8ihFaNAliRE,「汚い店！80人の予約、キャンセルね！」 お婆さんの小料理屋をバカにした女社長 翌日、1人の老人による100億円の報い,gemini_ocr
8ixOWWzUUOc,人生は七色 外資系IT企業から実家の魚屋を継いだ30代女性 同僚から「負け組」と揶揄。1年後、業界を変える看板娘に,gemini_ocr
8jLc42ULjNE,大物とは知らずに丁寧に対応した新入社員 翌日、突然解雇通知を渡されて…,gemini_ocr
8lTw5Df2z-o,夫「帰るぞ」私「どうして！」あの嫁、俺たちの会社を横領した女だ 母の涙と父の反撃。結婚式が警察沙汰に,gemini_ocr
8lY32iaQvpE,日本人の少女を見下す男は知らなかった 彼女が数学の天才だということを...,gemini_ocr
8odahJn7uqI,「100円で泊めてくれんかね・・」ボロボロ老人を泊めたその夜、驚きの正体が・・・,gemini_ocr
8xVrXLObWlE,給食の残りをあげた調理員がクビに 3日後、校長・教頭・担任が処分された,gemini_ocr
8ynbosIex7Q,「心肺停止です!」スーパーで突然倒れた老人 貧乏パート主婦が人工呼吸で助けた結果…,gemini_ocr
8zJZyv4TRcY,孫の結婚式で「他人は帰れ」と門前払い 「分かった、じゃあ明日から全員クビね」 そう告げた瞬間、親族一同が凍りつき真実を知る,gemini_ocr
90w52DC9YJU,"「窓際社員は退職金0円だ！」と罵倒され 最後の給料3,000円を寄付した結果...",gemini_ocr
91M4mhqNbv0,「ここに、いてもいいですか？」両親を亡くし余命1年と告げられた少女 赤字まみれの老夫婦が引き取った結果…,gemini_ocr
91Qe96sxuFw,「ほら、英語喋ってみてよ」嘲笑されたOL 次の瞬間、彼女の一言に全員が震えた,gemini_ocr
922VPwCTDTQ,姑に追い出された嫁が助けて育てた貧乏兄妹 3ヶ月後、明らかになった兄妹の正体に凍りつく,gemini_ocr
948D7ta281I,身の程をわきまえなさい！ ホテル予約で無視された老婦人 一本の電話でホテルがひっくり返る,gemini_ocr
9DCHpp0577E,クビ覚悟でボロボロの外国人母子を助けたバス運転手→翌日、高級車3台が現れて…,gemini_ocr
9JUhkAHQav4,両親亡くし 施設に入れられそうな片腕の少女 「うちでこき使うわ」極道の妻に引き取られた結果,gemini_ocr
9LlMp0HuDic,「お前は必要ない！」初出勤でクビ宣告された女性 →翌週、1兆円の融資が白紙になり…,gemini_ocr
9NQjvL9riGI,訳あって能力を隠し無能を演じていた俺が新人のクビの危機を知り本気を出した結果,gemini_ocr
9PjnUsSzGII,「1日だけパパになって…」ヤクザに助けを求めた家族を失いひとりぼっちの少年 翌日、授業参観に100人の黒スーツの”家族”が現れ…,gemini_ocr
9QoVL7JaQvA,海外挙式当日、新郎新婦が来ない 「嫁両親と旅行中だから延期で笑」とふざける息子 私は即座にカード停止の手続きを行なった結果,gemini_ocr
